Sheet: Sheet2
Rows: 345, Cols: 18

Row 1: ['A=提交日期', 'B=商家ID', 'C=商家名稱', 'D=收貨電話', 'E=收貨地址', 'F=大膠袋', 'G=小膠袋', 'H=單杯無紡布袋', 'I=雙杯無紡布袋', 'J=3號無紡布袋', 'K=4號無紡布袋', 'L=紙袋', 'M=紙漿杯2托', 'N=紙漿杯托-4托', 'O=飲品封口紙', 'P=雙杯裝紙袋', 'Q=單杯裝紙袋', 'R=調賬費用']
Row 68: ['A=2026-07-02 00:00:00', 'B=573242', 'C=Caligari日本過江龍得獎咖喱', 'D=852-60586216', "E=Shop F, 2/F, Entertainment Building, 30 Queen's Road Central, Central, 香港", 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 69: ['A=2026-07-02 00:00:00', 'B=576506', 'C=紫宸臺灣美食', 'D=852-51192699', 'E=榮芳路9號恒景商場地下G12號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 70: ['A=2026-07-02 00:00:00', 'B=576564', 'C=麥當勞(越秀)McDonalds', 'D=852-23201578', 'E=九龍新蒲崗寧遠街3-23號越秀廣場地下G02-G05舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 71: ['A=2026-07-02 00:00:00', 'B=594122', 'C=茶皇殿點心燒味住家菜平台力推同區首選(晴朗)', 'D=852-26269208', 'E=九龍城啟晴邨晴朗商場A區A102號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 72: ['A=2026-07-02 00:00:00', 'B=596292', 'C=麥當勞(皇后大道中)McDonalds', 'D=852-25418667', 'E=香港上環皇后大道中287-299號QRC299地下2A&2B舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 73: ['A=2026-07-02 00:00:00', 'B=598109', 'C=7Eleven（灣仔海港中心）0084', 'D=852-28270043', 'E=香港灣仔港灣道 25 號海港中心地下 G6 號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 74: ['A=2026-07-02 00:00:00', 'B=600656', 'C=元氣壽司(好爵中心)GenkiSushi', 'D=852-24711366', 'E=葵涌葵義路2-10號好爵中心地下43號部份及44-48號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=1', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=280']
Row 75: ['A=2026-07-02 00:00:00', 'B=606154', 'C=麥當勞(栢蕙苑)McDonalds', 'D=852-28809603', 'E=香港鰂魚涌英皇道1060號柏蕙苑地下C舖舆前舖部分', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=10', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=2000']
Row 76: ['A=2026-07-02 00:00:00', 'B=614349', 'C=翠園(PopCorn)', 'D=852-21856118', 'E=將軍澳唐賢街9號PopCorn 1 2樓1-2號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 77: ['A=2026-07-02 00:00:00', 'B=685011', 'C=IZAizakaya', 'D=852-25221800', 'E=柯士甸道西1號ELEMENTS圓方Civic Square(頂層)R011號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 78: ['A=2026-07-02 00:00:00', 'B=750746', 'C=牛品x一品手作（銅鑼灣店）新出台灣料理招牌台灣甜品奶茶招牌便當送珍珠奶茶', 'D=852-62329999', 'E=銅鑼灣登龍街1-29號金朝陽中心二期-MIDTOWN1樓', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=1', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=280']
Row 79: ['A=2026-07-02 00:00:00', 'B=793439', 'C=麥當勞(海富中心)McDonalds', 'D=852-25201329', 'E=金鐘夏愨道18號海富中心地下1-41號舖（請輸入4位訂單號在外賣櫃取餐）', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 80: ['A=2026-07-02 00:00:00', 'B=721421318', 'C=UG樂己(藍田)(台灣超人氣茶飲)', 'D=852-23321080', 'E=香港 九龍 藍田 匯景道8號 滙景廣場4樓2A1號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=1', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=230']
Row 81: ['A=2026-07-02 00:00:00', 'B=721424347', 'C=蛋仔記雞蛋仔', 'D=852-46799809', 'E=豉油街33號地下', 'F=2', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=58']
Row 82: ['A=2026-07-02 00:00:00', 'B=721426298', 'C=麥當勞(佐敦)McDonalds', 'D=852-23325215', 'E=九龍佐敦道31-37號地庫及地下(部分)', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 83: ['A=2026-07-02 00:00:00', 'B=721433336', 'C=麥當勞(美孚廣場)McDonalds', 'D=852-21483022', 'E=九龍美孚新邨美孚廣場地下G03號舖及一樓119號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=3', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=600']
Row 84: ['A=2026-07-02 00:00:00', 'B=721497290', 'C=KidsbayFresh新鮮輕食首選(柴灣店)', 'D=852-91472910', 'E=柴灣利眾街40號富城工業大廈A座19樓A3室G室', 'F=8', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=232']
Row 85: ['A=2026-07-02 00:00:00', 'B=721512368', "C=麥當勞 (樂意居) McDonald's\nMcDonald's (Delight Court)", 'D=852-27697811', 'E=九龍土瓜灣馬頭圍道418號樂意居地下一號舖及一樓全層', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 86: ['A=2026-07-02 00:00:00', 'B=721512369', "C=麥當勞 (欽州街) McDonald's\nMcDonald's (Yen Chow)", 'D=852-27284222', 'E=九龍深水埗欽州街78-86號地下及閣樓', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 87: ['A=2026-07-02 00:00:00', 'B=721512370', "C=麥當勞 (九龍站) McDonald's\nMcDonald's (Kowloon Station)", 'D=852-23750161', 'E=九龍機鐵九龍站到境大堂12號B舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 88: ['A=2026-07-02 00:00:00', 'B=721515371', "C=麥當勞 (創紀之城) McDonald's\nMcDonald's (Millennium City)", 'D=852-22671638', 'E=\n九龍觀塘觀塘道388號創紀之城地下1A單位', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 89: ['A=2026-07-02 00:00:00', 'B=721515372', "C=麥當勞 (新都會廣場II) McDonald's\nMcDonald's (Metroplaza II)", 'D=852-24224134', 'E=新界葵芳興芳路223號新都會廣場5樓541號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 90: ['A=2026-07-02 00:00:00', 'B=721517368', "C=麥當勞 (富昌) McDonald's", 'D=852-21424961', 'E=九龍深水埗南昌薈1樓128至129號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 91: ['A=2026-07-02 00:00:00', 'B=721520366', "C=麥當勞 (屯門時代廣場 II) McDonald's", 'D=852-24413628', 'E=新界屯門屯合街2號時代廣場南翼第三層13及14號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 92: ['A=2026-07-02 00:00:00', 'B=721522291', "C=McDonald's (Trend Plaza II)", 'D=852-51801980', 'E=忠孝街60愛民邨愛民街市地下W32號舖', 'F=4', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=116']
Row 93: ['A=2026-07-02 00:00:00', 'B=721526348', 'C=有營站HealthGoal每月不同套餐大大份新鮮蔬菜', 'D=852-69948988', 'E=PORT. A6, 1/F 148 WING LOK ST, SHEUNG WAN', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 94: ['A=2026-07-02 00:00:00', 'B=721527333', 'C=炸物公社(新店開業全場買一送一)', 'D=852-52854555', 'E=香港德輔道西103號樂基商業中心1樓，18號', 'F=0', 'G=0', 'H=0', 'I=0', 'J=1', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=230']
Row 95: ['A=2026-07-02 00:00:00', 'B=721531373', "C=麥當勞 (幸福商場) McDonald's", 'D=852-27583292', 'E=九龍長沙灣幸祥街8號幸福邨幸福商場1樓111舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 96: ['A=2026-07-02 00:00:00', 'B=721537356', 'C=沁喜', 'D=852-64335293', 'E=崇潔街', 'F=0', 'G=1', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=22']
Row 97: ['A=2026-07-02 00:00:00', 'B=721538395', "C=麥當勞 (將軍澳中心II) McDonald's\nMcDonald's (Park Central II)\nID 721538395\n · KA團隊\n 門市編", 'D=852-27870201', 'E=新界西貢將軍澳唐德街9號將軍澳中心地下G33號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 98: ['A=2026-07-02 00:00:00', 'B=721539368', "C=麥當勞 (華富) McDonald's\nMcDonald's (Wah Fu)", 'D=\n852-25518135', 'E=香港華富(I)邨華富(I)商場1A舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 99: ['A=2026-07-02 00:00:00', 'B=721490292', 'C=CHAHOLIC茶可里（觀塘）阿拉比卡咖啡日本湯種貝果', 'D=852-69990248', 'E=九龍觀塘巧明街98號三布目L8層811舖部分', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=2', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 100: ['A=2026-07-02 00:00:00', 'B=481390', 'C=Eaaathere', 'D=852-24486738', 'E=嘉善街18號利奧坊地下G704號舖', 'F=0', 'G=2', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=44']
Row 101: ['A=2026-07-02 00:00:00', 'B=721490292', 'C=CHAHOLIC茶可里（觀塘）阿拉比卡咖啡日本湯種貝果', 'D=852-69990248', 'E=九龍觀塘巧明街98號三布目L8層811舖部分', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=2', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 102: ['A=2026-07-03 00:00:00', 'B=463458', 'C=SeoulNoodles', 'D=852-93601546', 'E=Ground floor,No.23 Granville Road,Tsim Sha Tsui,HK', 'F=4', 'G=4', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=204']
Row 103: ['A=2026-07-03 00:00:00', 'B=584928', 'C=AlDente意式情迷士丹頓街', 'D=852-28695463', 'E=中環蘇豪士丹頓街16號地舖', 'F=8', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=232']
Row 104: ['A=2026-07-03 00:00:00', 'B=576494', 'C=MonsieurCHATT(上環)全新推出性價比極高一人健康餐', 'D=852-31058077', 'E=蘇杭街91號地舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 105: ['A=2026-07-03 00:00:00', 'B=721520320', 'C=ItalianCorner東涌即製手工意粉超值全日套餐仲有超正Tiramisu', 'D=852-64055606', 'E=東涌達東路東薈城7樓704號舖食代館8及8A號檔', 'F=2', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=258']
Row 106: ['A=2026-07-03 00:00:00', 'B=482751', 'C=PokeHeartBuildyourownBowl', 'D=852-59268562', 'E=中環結志街45號新中環大廈地下G鋪', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 107: ['A=2026-07-03 00:00:00', 'B=580691', 'C=TruefitDeli有菜又有肉健康由我做', 'D=852-92116794', 'E=夏慤道12號美國銀行中心地下G10號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=2', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 108: ['A=2026-07-03 00:00:00', 'B=455517', 'C=NoodFood(K11MUSEA)', 'D=852-22985456', 'E=尖沙咀梳士巴利道18號 K11 MUSEA 6樓611', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 109: ['A=2026-07-03 00:00:00', 'B=495029', 'C=PretAManger(Infinitus無限極廣場)', 'D=852-24652055', 'E=香港中環德輔道中199號無限極廣場1樓109-110號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 110: ['A=2026-07-03 00:00:00', 'B=408910', 'C=CrispiBun', 'D=852-62000151', 'E=尖沙咀漆咸道南29-31號溫莎大廈地12A號舖', 'F=0', 'G=5', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=110']
Row 111: ['A=2026-07-03 00:00:00', 'B=471764', 'C=FlatIronSteak(SoHo)', 'D=852-98421883', 'E=G/F, Al Aqmar House, 30 Hollywood Rd, Central, Hong Kong', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 112: ['A=2026-07-03 00:00:00', 'B=495025', 'C=NoodFood(中國工商銀行大廈)', 'D=852-36913983', 'E=中環花園道3號花旗銀行廣場中國工商銀行大廈3樓', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 113: ['A=2026-07-03 00:00:00', 'B=579787', 'C=NoodFood(太古坊)', 'D=852-36913965', 'E=鰂魚涌英皇道979號太古坊電訊盈科中心5樓', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 114: ['A=2026-07-03 00:00:00', 'B=472081', 'C=PretAManger(港鐵旺角東站)', 'D=852-21649711', 'E=九龍港鐵旺角東站MKK6舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 115: ['A=2026-07-03 00:00:00', 'B=576504', 'C=PretAManger(FestivalWalk又一城)', 'D=852-39745795', 'E=九龍九龍塘達之路80號又一城 G層(半層) KIOSK-S1及S2', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 116: ['A=2026-07-03 00:00:00', 'B=600404', 'C=CheekyBuns(中環)', 'D=852-25812128', 'E=香港中環閣麟街45-47號祥暉大廈5B地舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 117: ['A=2026-07-03 00:00:00', 'B=408884', 'C=麥當勞(新望大廈)McDonalds', 'D=852-23917608', 'E=九龍旺角彌敦道763-767號新望大廈地庫及地下入口', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 118: ['A=2026-07-03 00:00:00', 'B=450880', 'C=SheerCoffee(必試單品咖啡吐司小吃)', 'D=852-55436943', 'E=香港中環卑利街18b號', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 119: ['A=2026-07-03 00:00:00', 'B=455433', 'C=麥當勞(置富花園)McDonalds', 'D=852-28753720', 'E=香港簿扶林置富南區廣場四樓426-432號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 120: ['A=2026-07-03 00:00:00', 'B=458879', 'C=麥當勞(景光)McDonalds', 'D=852-28920197', 'E=香港跑馬地景光街19-21號珍慶閣地下A舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 121: ['A=2026-07-03 00:00:00', 'B=462066', 'C=麥當勞(太和)McDonalds', 'D=852-26509136', 'E=新界大埔太和邨太和商場102號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 122: ['A=2026-07-03 00:00:00', 'B=462067', 'C=麥當勞(油麗)McDonalds', 'D=852-24898777', 'E=九龍油塘茶果嶺道油麗邨油麗商場地下5及6號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=3', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=600']
Row 123: ['A=2026-07-03 00:00:00', 'B=463442', 'C=麥當勞（美林）McDonalds', 'D=852-26975951', 'E=大圍美田路30號美林商場1樓96號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 124: ['A=2026-07-03 00:00:00', 'B=468415', 'C=炑八韓烤(青衣城)', 'D=852-28950370', 'E=青衣青敬路31-33號青衣城1 1樓119B號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=2', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=960']
Row 125: ['A=2026-07-03 00:00:00', 'B=468475', 'C=麥當勞(錦泰)McDonalds', 'D=852-31248656', 'E=新界馬鞍山錦泰商場一樓102號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 126: ['A=2026-07-03 00:00:00', 'B=468652', 'C=MIRRORBURGER（天后）', 'D=852-96252052', 'E=Shop I, G/F , PO WING BUILDING, 1A MERLIN STREET, TIN HAU, HONG KONG', 'F=0', 'G=10', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=220']
Row 127: ['A=2026-07-03 00:00:00', 'B=471844', 'C=麥當勞(Airside)McDonalds', 'D=852-27453698', 'E=香港九龍啟德協調道2號AIRSIDE 地庫B1層B117號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 128: ['A=2026-07-03 00:00:00', 'B=472046', 'C=麥當勞(德田)McDonalds', 'D=852-27178546', 'E=九龍藍田德田商場一樓104A號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=3', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=600']
Row 129: ['A=2026-07-03 00:00:00', 'B=474936', 'C=麥當勞(怡和街)McDonalds', 'D=852-25778240', 'E=香港銅鑼灣怡和街46-54號地下(部分), 1樓及2樓', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=3', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=600']
Row 130: ['A=2026-07-03 00:00:00', 'B=475056', 'C=麥當勞(荃灣廣場II)McDonalds', 'D=852-24115973', 'E=新界荃灣大壩街4-30號荃灣廣場第五層511-512及511-512A號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 131: ['A=2026-07-03 00:00:00', 'B=475088', 'C=麥當勞(大圍)McDonalds', 'D=852-26089197', 'E=新界大圍大圍道37-47號耀寶大廈地下1號鋪及1樓全層', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 132: ['A=2026-07-03 00:00:00', 'B=475272', 'C=麥當勞(秦石)McDonalds', 'D=852-25275195', 'E=新界沙田盛田街1號秦石邨秦石商場地下8+9號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 133: ['A=2026-07-03 00:00:00', 'B=484913', 'C=麥當勞(景峰花園)McDonalds', 'D=852-24412180', 'E=新界屯門景峰徑2號景峰花園地下G23, G25-G27號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 134: ['A=2026-07-03 00:00:00', 'B=485142', 'C=Suage北海道湯咖哩', 'D=852-26222388', 'E=亞皆老街8號朗豪坊4A樓1號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 135: ['A=2026-07-03 00:00:00', 'B=488206', 'C=麥當勞(廣福)McDonalds', 'D=852-26535348', 'E=新界大埔廣福邨廣福邨商業中心第P316號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
Row 136: ['A=2026-07-03 00:00:00', 'B=489523', 'C=simplylife(中環)', 'D=852-25379190', 'E=中環花園道3號冠君大廈LG樓6號舖', 'F=0', 'G=6', 'H=0', 'I=0', 'J=0', 'K=0', 'L=5', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=1132']
Row 137: ['A=2026-07-03 00:00:00', 'B=491488', 'C=麥當勞(天瑞)McDonalds', 'D=852-24458365', 'E=新界元朗天水圍天瑞邨(I&II)天瑞商場地下G1B號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 138: ['A=2026-07-03 00:00:00', 'B=491674', 'C=麥當勞(長康)McDonalds', 'D=852-21466914', 'E=新界青衣長康邨長康商場一期地下101號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=4', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=800']
Row 139: ['A=2026-07-03 00:00:00', 'B=560146', 'C=GALBIGUNG', 'D=852-26081198', 'E=大圍車公廟路18號圍方3樓331號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=1', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=280']
Row 140: ['A=2026-07-03 00:00:00', 'B=575001', 'C=翠園(葵青劇院)', 'D=852-26186887', 'E=葵芳興寧路12號葵青劇院地下1號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=1', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=200']
Row 141: ['A=2026-07-03 00:00:00', 'B=576559', 'C=柞木炭家(旺角）', 'D=852-52999023', 'E=旺角彌敦道700號T.O.P This is Our Place 5樓501號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=2', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=560']
Row 142: ['A=2026-07-03 00:00:00', 'B=576566', 'C=麥當勞(俊宏軒)McDonalds', 'D=852-28115481', 'E=新界元朗天瑞路88號俊宏軒地下G5-G7號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=7', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=1400']
Row 143: ['A=2026-07-03 00:00:00', 'B=589645', 'C=十勝牛和食料理(濕地公園)', 'D=852-24139288', 'E=天水圍濕地公園路1號Wetland Seasons Bay地下8A號舖', 'F=10', 'G=10', 'H=0', 'I=0', 'J=0', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=510']
Row 144: ['A=2026-07-03 00:00:00', 'B=594115', 'C=元氣壽司(恆福商業中心)GenkiSushi', 'D=852-27360019', 'E=佐敦彌敦道221B-E號恆福商業中心地庫B2舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=1', 'K=0', 'L=0', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=230']
Row 145: ['A=2026-07-03 00:00:00', 'B=607799', 'C=麥當勞(石蔭)McDonalds', 'D=852-22760880', 'E=新界葵涌石蔭邨石蔭商場LG二樓LG213及214號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=3', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=600']
Row 146: ['A=2026-07-03 00:00:00', 'B=714605', 'C=添好運（沙田新城市）', 'D=852-23850955', 'E=新界沙田沙田正街18-19號新城市廣場一期4樓455號舖', 'F=0', 'G=0', 'H=0', 'I=0', 'J=0', 'K=0', 'L=2', 'M=0', 'N=0', 'O=0', 'P=0', 'Q=0', 'R=400']
